Unnamed: 0,verified,location,id,url,public_metrics,protected,party,username,name,created_at,description
265,True,"Delhi, Patna",166665752,https://t.co/K2O0eOKB5S,"{'followers_count': 695104, 'following_count': 828, 'tweet_count': 11751, 'listed_count': 511}",False,BJP,RajivPratapRudy,Rajiv Pratap Rudy,2010-07-14T18:30:04.000Z,"Member of Parliament, Lok Sabha Saran Chapra Bihar, National Spokesperson, BJP Former Union Minister for Civil Aviation and Skill Development. Capt A320 321"
266,True,,1346439824,https://t.co/R3GdqK2QqW,"{'followers_count': 21886771, 'following_count': 525, 'tweet_count': 9774, 'listed_count': 4299}",False,BJP,rajnathsingh,Rajnath Singh,2013-04-12T09:46:07.000Z,"रक्षा मंत्री, Defence Minister of India"
267,True,Gandhinagar,2892882140,https://t.co/uNVnPcvUvH,"{'followers_count': 37621, 'following_count': 246, 'tweet_count': 5852, 'listed_count': 57}",False,BJP,rajnipatel_mla,Rajni Patel,2014-11-07T14:24:58.000Z,"|| Bharatiya || General Secretary, BJP Gujarat. 
Former Home Minister- Govt. of Gujarat."
268,True,"Ahmadabad City, India",1210663754,https://t.co/pXw21gWuzT,"{'followers_count': 15247, 'following_count': 102, 'tweet_count': 9543, 'listed_count': 37}",False,BJP,rakeshshahMLA,Rakesh Shah,2013-02-23T04:57:39.000Z,
269,True,New Delhi / Bihar,258319519,https://t.co/JlSCS1HyZ9,"{'followers_count': 9082, 'following_count': 149, 'tweet_count': 3526, 'listed_count': 22}",False,BJP,RamaDeviBJP,RamaDevi,2011-02-27T13:00:47.000Z,"Member of Parliament, Loksabha, Sheohar, Bihar. 
Chairperson, Standing Committee on Social justice and Empowerment."
270,True,"Bhopal, India",970475575,https://t.co/SWb4tDWyiE,"{'followers_count': 108894, 'following_count': 1793, 'tweet_count': 11132, 'listed_count': 36}",False,BJP,rameshwar4111,Rameshwar Sharma,2012-11-25T17:49:02.000Z,"राष्ट्र प्रथम, सदैव प्रथम 🇮🇳 |

विधायक, हुज़ूर विधानसभा भोपाल | पूर्व प्रोटेम स्पीकर मध्य प्रदेश विधानसभा | #RSS #BJP |"
271,True,New Delhi,3801199098,https://t.co/PmCAJUxtnm,"{'followers_count': 155252, 'following_count': 897, 'tweet_count': 15541, 'listed_count': 120}",False,BJP,ramkripalmp,Ram Kripal Yadav,2015-10-06T08:27:14.000Z,|| @BJP4India Member of Parliament from Pataliputra || Links & retweets not endorsements ||
272,True,"नई दिल्ली,भारत",2198269460,,"{'followers_count': 561519, 'following_count': 444, 'tweet_count': 7188, 'listed_count': 174}",False,BJP,Ramlal,रामलाल,2013-11-16T19:16:59.000Z,
273,True,"Raipur, India",2586950894,https://t.co/iQ5x42n16H,"{'followers_count': 20295, 'following_count': 864, 'tweet_count': 18265, 'listed_count': 26}",False,BJP,RamvicharNetam,Ramvichar Netam,2014-06-25T05:53:52.000Z,Member_Of_Parliament @RajyaSabha
274,True,Maharashtra,2609425938,https://t.co/R5HfdFWgyz,"{'followers_count': 163724, 'following_count': 251, 'tweet_count': 25407, 'listed_count': 161}",False,BJP,raosahebdanve,Raosaheb Patil Danve,2014-07-07T11:25:48.000Z,"Union Minister of state for Railways, Coal and Mines,
Member of Parliament (Jalna)"
275,True,Mahendragarh,2572699674,https://t.co/qCEfoZOQc2,"{'followers_count': 94473, 'following_count': 499, 'tweet_count': 4084, 'listed_count': 46}",False,BJP,rbsharmabjp,Ram Bilas Sharma,2014-06-17T11:10:29.000Z,"Ex. Minister-Haryana Govt, Ex BJP President Haryana"
276,True,"New Delhi, Delhi",3299307066,https://t.co/WBzskiDsUO,"{'followers_count': 84151, 'following_count': 27, 'tweet_count': 28918, 'listed_count': 63}",False,BJP,RKSinhaBJP,"RK Sinha, Founding Member, BJP",2015-07-28T09:53:50.000Z,Ex-Member of Parliament in Rajya Sabha from Bihar
277,True,"Delhi, India, Bharat ",117110269,https://t.co/bZGtV250Xw,"{'followers_count': 86874, 'following_count': 4685, 'tweet_count': 67958, 'listed_count': 77}",False,BJP,rohit_chahal,ROHIT CHAHAL,2010-02-24T15:29:05.000Z,"National General Secretary & In-Charge Madhya Pradesh and Chandigarh, Bharatiya Janata Yuva Morcha @BJYM ( BJP Youth Wing ), National Media Panelist BJP."
278,True,"Govt of Madhya Pradesh, India",750556490369564672,https://t.co/eewxxWkbyp,"{'followers_count': 56642, 'following_count': 151, 'tweet_count': 11146, 'listed_count': 34}",False,BJP,rshuklabjp,Rajendra Shukla,2016-07-06T05:06:26.000Z,"Member of Legislative Assembly- Rewa. Ex.Minister Mineral Resources, Commerce, Industry and Employment, Overseas Indian, Govt.of MadhyaPradesh."
279,True,Delhi,1368737382,https://t.co/ffQta4mlFg,"{'followers_count': 5937526, 'following_count': 601, 'tweet_count': 60073, 'listed_count': 1491}",False,BJP,sambitswaraj,Sambit Patra,2013-04-21T05:37:53.000Z,"Surgeon by Profession,Politician by Passion...National Spokesperson of BJP"
280,True,Gujarat,171355391,https://t.co/WTS2WAApiM,"{'followers_count': 497926, 'following_count': 3189, 'tweet_count': 59724, 'listed_count': 398}",False,BJP,sanghaviharsh,Harsh Sanghavi,2010-07-27T04:30:53.000Z,"MOS - Home | Youth, Sports & Culture (I/C) | MLA- Surat- Majura | Proud Indian"
281,True,"New Delhi, Delhi",4852404527,,"{'followers_count': 34589, 'following_count': 503, 'tweet_count': 7035, 'listed_count': 0}",False,BJP,SanjayDhotreMP,Sanjay Dhotre,2016-01-27T05:03:15.000Z,"Member of Parliament (4th Term) from #Akola, #Maharashtra ;Off- @OfficeOfSDhotre
insta:@mp_sanjaydhotre"
282,True,"Chandigarh, India",382812503,https://t.co/U2OsPfOVmg,"{'followers_count': 28259, 'following_count': 353, 'tweet_count': 15744, 'listed_count': 82}",False,BJP,SanjayTandonBJP,Sanjay Tandon 🇮🇳,2011-09-30T18:43:16.000Z,"Member, National Executive, Co-Incharge BJP Himachal, Former President, BJP Chandigarh | Chartered Accountant | Philanthropist | Shri Sathya Sai Baba Devotee"
283,True,Patna-Buxar-Ballia-Delhi......,1607327322,,"{'followers_count': 41073, 'following_count': 5666, 'tweet_count': 16466, 'listed_count': 32}",False,BJP,SantoshRanjan_,Santosh Ranjan Rai,2013-07-20T03:44:37.000Z,Ex. National Vice President @BJYM (निवर्तमान) | RSS follower | Nationalist |BJP Karyakarta | Independent Views | love crisp & Smart Comment |जय महादेव 🙏
284,True,Durg/New Delhi,1423007816,https://t.co/4tPhXxJR47,"{'followers_count': 116648, 'following_count': 318, 'tweet_count': 17114, 'listed_count': 149}",False,BJP,SarojPandeyBJP,Saroj Pandey,2013-05-12T12:17:28.000Z,"M.P, Rajyasabha.
Limca Book of Record Holder for holding post of  M.P, M.L.A and Mayor,all elected post, at same time."
285,True,"Una, Himachal Pradesh",726018260907360257,,"{'followers_count': 49831, 'following_count': 162, 'tweet_count': 3641, 'listed_count': 45}",False,BJP,satpalsattibjp,Satpal Singh Satti,2016-04-29T12:00:16.000Z,Chairman - HP State 6th Finance Commission
286,True,Chandigarh,220972363,https://t.co/jwrYrvC4Af,"{'followers_count': 9614, 'following_count': 981, 'tweet_count': 5307, 'listed_count': 48}",False,BJP,SatyaPalJain,Satya Pal Jain,2010-11-29T11:21:22.000Z,"Additional Solicitor General of India | Ex-Member of Parliament (Lok Sabha) | Ex-Member, Law Commission of India | Senior Advocate"
287,True,"Gumla, India",3108133766,https://t.co/5QKKDcFjY2,"{'followers_count': 12255, 'following_count': 379, 'tweet_count': 4823, 'listed_count': 52}",False,BJP,SbhagatBJP,Sudarshan Bhagat,2015-03-26T08:40:34.000Z,"Member of Parliament, Lok Sabha, #Lohardaga. Ex Minister of State for #TribalAffairs, #GovtofIndia."
288,True,"Guwahati, India",3514100534,https://t.co/gtMDO69S98,"{'followers_count': 50544, 'following_count': 51, 'tweet_count': 11518, 'listed_count': 54}",False,BJP,SBhttachrya,SiddharthaBhttachrya,2015-09-10T09:43:49.000Z,"Presently MLA East Guwahati LAC Ex Cabinet Minister of Law&Justice, Cooperation GDD, Govt. of Assam; Ex National Spokesperson  Ex-State President of BJP Assam ."
289,True,,78920095,https://t.co/e2TFcfnLpE,"{'followers_count': 23554, 'following_count': 398, 'tweet_count': 19104, 'listed_count': 43}",False,BJP,Shabdsharanbjp,Shabdsharan Brahmbhatt,2009-10-01T14:44:16.000Z,"•Independent Director, IREDA Ltd. •Ex-State General Secretary @BJP4Gujarat •Ex-City President,BJP Vadodara •Ex-Mayor, Vadodara •Advocate"
290,True,"New Delhi, India",350128848,,"{'followers_count': 1917913, 'following_count': 1057, 'tweet_count': 23122, 'listed_count': 936}",False,BJP,ShahnawazBJP,Syed Shahnawaz Hussain,2011-08-07T07:33:35.000Z,"Minister of Industries, Govt of Bihar -- National Spokesperson, BJP -- Former Union Minister, Government of India."
291,True,Mumbai,135782269,https://t.co/SFvaCtiVCn,"{'followers_count': 216005, 'following_count': 160, 'tweet_count': 13568, 'listed_count': 297}",False,BJP,ShainaNC,Shaina Chudasama Munot,2010-04-22T06:51:11.000Z,Spokesperson of BJP. Fashion designer known for draping the saree in fastest time. World chairperson of @GiantsWelfare foundation. Board member @prasarbharati
292,True,"New Delhi, India",353225707,https://t.co/XhZ8oafGOv,"{'followers_count': 46405, 'following_count': 6826, 'tweet_count': 29272, 'listed_count': 87}",False,BJP,SharmaKhemchand,khemchand sharma #Brajwasi #RadheRadhe,2011-08-11T19:00:33.000Z,Spokesperson: @BJP4Delhi।।Member BJP National IT/SM Campaign Committee 2019।। Software Architect।। ExCon. Samvadcell।। संवाद से संगठन-संगठन से शक्ति।।#राधे_राधे
293,True,India,2338104343,https://t.co/Uj4MBdl2uE,"{'followers_count': 757309, 'following_count': 18, 'tweet_count': 10263, 'listed_count': 328}",False,BJP,ShatruganSinha,Shatrughan Sinha,2014-02-11T09:49:41.000Z,"Father, Actor, Politician, Former Lok Sabha MP from Patna Sahib, Bihar. Two times Union Cabinet Minister, Ex Rajya Sabha Member, Ex Lok Sabha Member."
294,True,Mumbai,946041348,https://t.co/OuqcKMVvPf,"{'followers_count': 267343, 'following_count': 645, 'tweet_count': 23014, 'listed_count': 222}",False,BJP,ShelarAshish,Adv. Ashish Shelar - ॲड. आशिष शेलार,2012-11-13T16:05:56.000Z,"MLA Vandre West, Chief Whip, Bharatiya Janata Party, Maharashtra Assembly, Spl Invitee BJP National Executive"
295,True,"6A, Deen Dayal Marg, New Delhi",3042900133,https://t.co/cjXqo5t9hJ,"{'followers_count': 560263, 'following_count': 640, 'tweet_count': 3228, 'listed_count': 184}",False,BJP,shivprakashbjp,Shivprakash,2015-02-26T08:34:11.000Z,National joint General Secretary organization BJP
296,True,Udupi/Chikmagalur/Delhi,194653745,https://t.co/fA0znZ6yOs,"{'followers_count': 305898, 'following_count': 1204, 'tweet_count': 2994, 'listed_count': 245}",False,BJP,ShobhaBJP,Shobha Karandlaje,2010-09-24T17:25:24.000Z,Union Minister of State for Agriculture & Farmers' Welfare | ಕೇಂದ್ರ ಕೃಷಿ ಮತ್ತು ರೈತರ ಕಲ್ಯಾಣ ರಾಜ್ಯ ಸಚಿವೆ.
297,True,Mumbai,2366619296,https://t.co/Sd0wEDKIZF,"{'followers_count': 22672, 'following_count': 374, 'tweet_count': 10139, 'listed_count': 49}",False,BJP,shweta_shalini,Shweta Shalini,2014-03-01T06:11:52.000Z,"Mother of Twins,Entrepreneur, Speaker,Blogger, Columnist, Passionate Politician, Village Transformer, CSR & Govt. Policy Expert"
298,True,,1552839182,https://t.co/cjXqo5t9hJ,"{'followers_count': 79958, 'following_count': 176, 'tweet_count': 6118, 'listed_count': 60}",False,BJP,ShyamSJaju,Shyam Jaju,2013-06-28T11:07:49.000Z,Former National Vice President of Bharatiya Janata Party.
299,True,"New Delhi, India",1002444215651979264,https://t.co/x1sP6Jz6uq,"{'followers_count': 71295, 'following_count': 185, 'tweet_count': 6124, 'listed_count': 30}",False,BJP,siddharthanbjp,Siddharthan,2018-06-01T06:58:20.000Z,Gen. Sec Org. @BJP4Delhi (official )
300,True,,2926777939,https://t.co/CKDBvd9TRW,"{'followers_count': 149244, 'following_count': 122, 'tweet_count': 8201, 'listed_count': 83}",False,BJP,sriramulubjp,B Sriramulu,2014-12-11T12:06:03.000Z,"Minister for Transport and ST welfare, Government Of Karnataka. MLA from Molakalmooru"
301,True,India,220625887,,"{'followers_count': 39454, 'following_count': 1321, 'tweet_count': 11516, 'listed_count': 91}",False,BJP,SSAhluwaliaMP,SS Ahluwalia,2010-11-28T10:35:15.000Z,"A member of the Bharatiya Janata Party, Lok Sabha MP from Bardhaman-Durgapur . Serving the Nation as a Parliamentarian for the 30th year."
302,True,Tohana/ Chandigarh,1490368598,https://t.co/YMta5pM1c0,"{'followers_count': 106952, 'following_count': 313, 'tweet_count': 9693, 'listed_count': 49}",False,BJP,subhashbrala,Subhash Barala,2013-06-07T13:09:21.000Z,"Chairman at Haryana Bureau Of Public Enterprises,Govt Of Haryana!!State President @bjp4haryana (Nov2014-July2020)"
303,True,"New Delhi, India",171467534,https://t.co/KooLesTzrH,"{'followers_count': 49088, 'following_count': 564, 'tweet_count': 16335, 'listed_count': 125}",False,BJP,SudhanshuBJP,Sudhanshu Mittal,2010-07-27T12:16:35.000Z,"Political Thinker, BJP leader, Vice President Indian Olympic Association, President Kho-Kho Federation of India, Author ‘RSS:Building India Through Sewa’"
304,True,"Umred, Maharashtra",746984421497020417,https://t.co/47oTPCByPc,"{'followers_count': 18600, 'following_count': 195, 'tweet_count': 7140, 'listed_count': 10}",False,BJP,SudhirParweMLA,Sudhir Parwe 🇮🇳,2016-06-26T08:32:19.000Z,"Former MLA, Umred Assembly Constituency, Nagpur (2009-19) | Umred's Sevak striving to keep my 🇮🇳 high always | Office - @OfficeofSParwe"
305,True,Osmanabad Mumbai,725780019813842944,https://t.co/YYhLLITOfs,"{'followers_count': 11286, 'following_count': 382, 'tweet_count': 3342, 'listed_count': 8}",False,BJP,sujit_thakurmlc,Sujitsingh Thakur,2016-04-28T20:13:35.000Z,MLC Maharashtra Legislative Council | State General Secretary @BJP4Maharashtra
306,True,New Delhi,735095544,https://t.co/ImXRB9uFdG,"{'followers_count': 211613, 'following_count': 1203, 'tweet_count': 25885, 'listed_count': 153}",False,BJP,Sunil_Deodhar,Sunil Deodhar,2012-08-03T15:50:14.000Z,"National Secretary, BJP.  Co-Incharge - Andhra Pradesh."
307,True,"Hyderabad, India",131494281,,"{'followers_count': 68453, 'following_count': 58, 'tweet_count': 3095, 'listed_count': 55}",False,BJP,SunilAmbekarM,Sunil Ambekar,2010-04-10T12:48:15.000Z,"Akhil Bharatiya Prachar Pramukh, RSS"
308,True,"Lucknow, India",746964130637066241,https://t.co/ffQta4mlFg,"{'followers_count': 1099397, 'following_count': 317, 'tweet_count': 2516, 'listed_count': 312}",False,BJP,sunilbansalbjp,Sunil Bansal,2016-06-26T07:11:41.000Z,Gen. Sec Org. BJP UP
309,True,"Amravati, Maharashtra (India)",310807353,,"{'followers_count': 6988, 'following_count': 56, 'tweet_count': 2099, 'listed_count': 8}",False,BJP,SunilPDeshmukh,Dr. Sunil Deshmukh,2011-06-04T11:31:04.000Z,"Vice-President, @INCMaharashtra | Maharashtra’s former Minister of State for Finance & Planning, Water Resources, Parliamentary Affairs, Energy and Public Works"
310,True,"Chatra, Jharkhand",2787891476,https://t.co/Mff50D9PQC,"{'followers_count': 14408, 'following_count': 656, 'tweet_count': 14647, 'listed_count': 32}",False,BJP,SunilSingh_BJP,Sunil Kumar Singh सुनील कुमार सिंह,2014-09-03T12:31:09.000Z,"Chairperson, Committee of Privileges. 2nd Term MP Lok Sabha, Chatra. WHIP BJP, State Vice President, @BJP4Jharkhand."
311,True,"Dehradun, India",2245215054,https://t.co/OiEEQaj1k4,"{'followers_count': 34873, 'following_count': 269, 'tweet_count': 8366, 'listed_count': 18}",False,BJP,sureshbhattbjp,Suresh Bhatt,2013-12-14T07:59:30.000Z,State General Secretary @BJP4UK
312,True,Ichalkaranji,377414975,https://t.co/IEjfodqzbG,"{'followers_count': 7192, 'following_count': 380, 'tweet_count': 9116, 'listed_count': 9}",False,BJP,SureshHalwankar,Suresh Halwankar,2011-09-21T14:56:58.000Z,"Vice President, BJP Maharashtra | Ex MLA"
313,True,"Sambalpur, India",625536118,https://t.co/ObPkstD2C8,"{'followers_count': 37783, 'following_count': 452, 'tweet_count': 6186, 'listed_count': 38}",False,BJP,sureshkpujari,Suresh Pujari,2012-07-03T12:51:59.000Z,"Member of Parliament (Lok-Sabha), Bargarh (ODISHA). Former National Secretary, Bharatiya Janata Party & Saha Pravari of WB @BJP4India"
314,True,"Lucknow , Thana Bhawan",804965481362780160,,"{'followers_count': 131363, 'following_count': 289, 'tweet_count': 12488, 'listed_count': 100}",False,BJP,SureshRanaBJP,Suresh Rana,2016-12-03T08:28:21.000Z,"कैबिनेट मंत्री, विधायक थानाभवन, उत्तर प्रदेश सरकार।"
315,True,"Tamil Nadu, India",46427326,https://t.co/D7xncva1w4,"{'followers_count': 89193, 'following_count': 766, 'tweet_count': 106621, 'listed_count': 193}",False,BJP,SuryahSG,SG Suryah,2009-06-11T16:39:12.000Z,| RSS Swayamsevak | BJP Media Spokesperson | Author of 7 Books | Columnist | Debater | Social Activist |
316,True,"New Delhi, India",219617448,,"{'followers_count': 12951178, 'following_count': 0, 'tweet_count': 6373, 'listed_count': 5502}",False,BJP,SushmaSwaraj,Sushma Swaraj,2010-11-25T11:10:09.000Z,This a/c is a monument in memory of Sushma Swaraj. The ‘RTs’ and ‘likes’ are by @governorswaraj in her fond remembrance.
317,True,New Delhi,60937837,https://t.co/yIFMc7JyFn,"{'followers_count': 10646284, 'following_count': 111, 'tweet_count': 100300, 'listed_count': 4702}",False,BJP,Swamy39,Subramanian Swamy,2009-07-28T15:48:23.000Z,"Rajya Sabha MP, Former Union Cabinet Minister, Harvard Ph.D in Economics; Professor, I give as good as I get"
318,True,"Lucknow, India",2231471756,https://t.co/1k2qnlGxNs,"{'followers_count': 1252782, 'following_count': 435, 'tweet_count': 10838, 'listed_count': 359}",False,BJP,swatantrabjp,Swatantra Dev Singh,2013-12-05T13:25:03.000Z,"अध्यक्ष-भारतीय जनता पार्टी, उत्तर प्रदेश एवं विधान परिषद सदस्य, उत्तर प्रदेश"
319,True,"New Delhi, India",85462891,https://t.co/yHfEVqa54x,"{'followers_count': 851232, 'following_count': 8880, 'tweet_count': 117527, 'listed_count': 994}",False,BJP,TajinderBagga,Tajinder Pal Singh Bagga,2009-10-27T00:53:18.000Z,"National Secretary BJP Youth |             


       Incharge Uttarakhand BJP Youth | Spokesperson BJP Delhi | MLA Candidate Hari Nagar 2020 |"
320,True,Arunachal Pradesh,225649833,https://t.co/OZBDKkAPWD,"{'followers_count': 10405, 'following_count': 309, 'tweet_count': 2475, 'listed_count': 26}",False,BJP,TapirGao,Tapir Gao,2010-12-12T03:17:49.000Z,Member of Parliament (Lok Sabha) Arunachal- East. Arunachal Pradesh
321,True,Dehradun/Delhi. ,13508182,,"{'followers_count': 148335, 'following_count': 1951, 'tweet_count': 44724, 'listed_count': 476}",False,BJP,Tarunvijay,Tarun Vijay தருண் விஜய் भारत के वीर सैनिकों की जय,2008-02-15T08:28:58.000Z,हतो वा प्राप्स्यसि स्वर्गं जित्वा वा भोक्ष्यसे महीम् | तस्मादुत्तिष्ठ कौन्तेय युद्धाय कृतनिश्चय: ||
322,True,"Bengaluru, India",390677061,https://t.co/jHdBizVQTd,"{'followers_count': 1109043, 'following_count': 1201, 'tweet_count': 12194, 'listed_count': 524}",False,BJP,Tejasvi_Surya,Tejasvi Surya,2011-10-14T10:50:33.000Z,National President of BJP Yuva Morcha | Member of Parliament for Bengaluru South Lok Sabha Constituency | Advocate | RT × endorsements | #MadeinIndia
323,True,"Guwahati, India",145874163,,"{'followers_count': 28513, 'following_count': 324, 'tweet_count': 13157, 'listed_count': 33}",False,BJP,TheAshokSinghal,Ashok Singhal,2010-05-20T02:44:03.000Z,"Cabinet Minister, Housing & Urban Affairs, Irrigation, Govt of Assam. Election Co-Inchrge BJP, Manipur, RTs not endorsement | Email : minister.udd@assam.gov.in"
324,True,Bhagyanagar (Hyderabad),541511214,,"{'followers_count': 422565, 'following_count': 26, 'tweet_count': 6952, 'listed_count': 151}",False,BJP,TigerRajaSingh,Raja Singh,2012-03-31T06:51:45.000Z,BJP Floor Leader - MLA - Goshamahal / Official Twitter Account | Follow Office Account @rajasinghoffice
325,True,"Tripura, India",732127554585264128,https://t.co/ynDm9QHDs3,"{'followers_count': 7034, 'following_count': 222, 'tweet_count': 1526, 'listed_count': 3}",False,BJP,tinkuroybjp,Tinku Roy 🇮🇳,2016-05-16T08:36:26.000Z,"Chairman, Tripura Industrial Development Corporation (TIDC) |
General Secretary, BJP Tripura."
326,True,उत्तराखंड ,1853680447,https://t.co/M4IQOuGauX,"{'followers_count': 297297, 'following_count': 111, 'tweet_count': 15519, 'listed_count': 245}",False,BJP,tsrawatbjp,Trivendra Singh Rawat,2013-09-11T07:44:31.000Z,"पूर्व मुख्यमंत्री- उत्तराखण्ड, विधायक (विधानसभा डोईवाला)"
327,True,"New Delhi, India",537465783,https://t.co/FvNB5dxi24,"{'followers_count': 110762, 'following_count': 880, 'tweet_count': 15167, 'listed_count': 138}",False,BJP,upadhyaysbjp,Satish Upadhyay,2012-03-26T17:00:57.000Z,"|| Nationalist || @BJP4India Karyakarta || Ex-President @BJP4Delhi || Vice Chairman, NDMC ||"
328,True,Tadepalligudem,759002871836717057,,"{'followers_count': 4851, 'following_count': 943, 'tweet_count': 5618, 'listed_count': 35}",False,BJP,UrsPMR,Pydikondala Manikyala Rao,2016-07-29T12:29:21.000Z,"State General Secretary at @BJPAndhraPradesh Former Endowments Minister Govt of AP,Former MLA Tadepalligudem"
329,True,India,901132112,https://t.co/cjXqo5t9hJ,"{'followers_count': 159220, 'following_count': 43, 'tweet_count': 7818, 'listed_count': 147}",False,BJP,v_shrivsatish,V Satish,2012-10-24T03:57:14.000Z,
330,True,"Coimbatore, India",974143844,https://t.co/ibwMeUrMe0,"{'followers_count': 239159, 'following_count': 543, 'tweet_count': 14080, 'listed_count': 206}",False,BJP,VanathiBJP,Vanathi Srinivasan,2012-11-27T15:52:59.000Z,National President - @BJPMahilaMorcha | Member of Tamil Nadu Legislative Assembly - Coimbatore South | கோவை தெற்கு தொகுதி தமிழக சட்டமன்ற உறுப்பினர் |
331,True,Surendranagar (Gujarat),478322676,,"{'followers_count': 76742, 'following_count': 1694, 'tweet_count': 22310, 'listed_count': 85}",False,BJP,VarshabenDoshi,Varsha Doshi🇮🇳,2012-01-30T04:44:45.000Z,"Vice President BJP Gujarat State, Ex.M.L.A.-Wadhwan Constituency, Surendranagar (Gujarat) (2007-2017), Best National awardee teacher -2004"
332,True,,1288175774,https://t.co/lbFxiQXfPY,"{'followers_count': 4722187, 'following_count': 218, 'tweet_count': 24472, 'listed_count': 1379}",False,BJP,VasundharaBJP,Vasundhara Raje,2013-03-22T08:53:41.000Z,Official Twitter account of BJP National Vice-President | Former Chief Minister of Rajasthan (Demitted Office on 11th December 2018)
333,True,"Delhi, Mumbai, Aurangabad...",2378726604,https://t.co/KrNuG4kggP,"{'followers_count': 51389, 'following_count': 373, 'tweet_count': 9735, 'listed_count': 0}",False,BJP,VijayaRahatkar,Vijaya Rahatkar,2014-03-08T13:29:48.000Z,National Secretary BJP • I/C of DNH & Daman Diu • Ex Natl Prez of Mahila Morcha • Fmr Chairperson of Maharashtra Women Commission • Founder of Anandi Foundation
334,True,72 Babar Road Bengali market .,459849561,https://t.co/7sqUSDkTlP,"{'followers_count': 548305, 'following_count': 285, 'tweet_count': 23783, 'listed_count': 566}",False,BJP,VijayGoelBJP,Vijay Goel,2012-01-10T03:42:32.000Z,Vice Chairman Gandhi Smriti   Ex Union Sports/parl Min of India with modi ji /Min in PMO with Atal Ji/ 4 times MP /Lottery Crusader/UNESCO Awardee /SRCC Alumni
335,True,"New Delhi, India",726392163660079104,https://t.co/Im6jTgbSuY,"{'followers_count': 9431, 'following_count': 396, 'tweet_count': 16970, 'listed_count': 7}",False,BJP,vijaypalbjp,Vijaypal Singh Tomar,2016-04-30T12:46:02.000Z,"MP R.S. From UP | Co-Incharge @BJP4Odisha | 
Ex President,Kisan Morcha BJP| Member Stnd. Cmte. on Chemical Fertilizer & labour,  Consultative Cmte. of MHRD ।"
336,True,"Uttar Pradesh, India",218036286,https://t.co/SukPPrsIUq,"{'followers_count': 67632, 'following_count': 126, 'tweet_count': 12423, 'listed_count': 66}",False,BJP,vijaypathakbjp,Vijay Bahadur Pathak,2010-11-21T07:09:34.000Z,"प्रदेश उपाध्यक्ष, @BJP4UP { विधायक, MLC-UP } उपसभापति-विशेषाधिकार समिति विधान परिषद, उत्तर प्रदेश सदस्य लोक लेखा समिति, प्रभारी महिला मोर्चा उ.प्र."
337,True,Gandhinagar ,627355202,https://t.co/wQwkRIqvMu,"{'followers_count': 3102393, 'following_count': 248, 'tweet_count': 13744, 'listed_count': 872}",False,BJP,vijayrupanibjp,Vijay Rupani,2012-07-05T12:45:23.000Z,"Former Chief Minister of Gujarat, India"
338,True,Bhopal M.P.,408331737,,"{'followers_count': 44462, 'following_count': 947, 'tweet_count': 23575, 'listed_count': 15}",False,BJP,vijeshlunawat,Vijesh Lunawat,2011-11-09T08:48:17.000Z,In memory of Nationalist BJP Worker.
339,True,"New Delhi & Thane,Maharashtra",44667113,https://t.co/A0Th86mcMJ,"{'followers_count': 165124, 'following_count': 674, 'tweet_count': 18750, 'listed_count': 259}",False,BJP,Vinay1011,Dr. VINAY Sahasrabuddhe,2009-06-04T17:24:58.000Z,"President, @iccr_hq, GoI | MP, Rajya Sabha | Chairman, Parliamentary Standing Committee on EWCY&S | VC, @rmponweb | Tweets personal"
340,True,"नई दिल्ली, भारत",24353544,https://t.co/CV9C0grnLU,"{'followers_count': 47973, 'following_count': 539, 'tweet_count': 30427, 'listed_count': 125}",False,BJP,vinitgoenka,Vinit Goenka,2009-03-14T10:20:48.000Z,"Spokesperson BJP Delhi, Member Governing Council- CRIS, Min of Railways Secretary #CKS Chair #DataSovereignty @ FEAI ,Fmr. Member IT Task Force -MoRTH&S #Author"
341,True,"Bhuj, India",2309409103,,"{'followers_count': 120134, 'following_count': 1595, 'tweet_count': 62953, 'listed_count': 139}",False,BJP,VinodChavdaBJP,Vinod Chavda 🇮🇳,2014-01-25T04:28:21.000Z,"Member of Parliament (Kachchh) & Advocate । General Secretary, BJP Gujarat"
342,True,"Faridabad, Haryana",2754460730,https://t.co/XcKJVsw6rE,"{'followers_count': 44127, 'following_count': 502, 'tweet_count': 8357, 'listed_count': 51}",False,BJP,VipulGoelBJP,Vipul Goel,2014-08-22T09:40:25.000Z,"Former Cabinet Minister, Government of Haryana."
343,True,Shimla,741220385773883392,,"{'followers_count': 5013, 'following_count': 331, 'tweet_count': 2210, 'listed_count': 14}",False,BJP,Virenderbjp,Virender Kashyap,2016-06-10T10:48:06.000Z,"Lok Sabha Ex-MP - Shimla (HP)2009-14&2014-19 for two consecutive terms.
Chairman of HP Scheduled Castes Commission."
344,True,"Thiruvananthapuram, Keralam",78312924,https://t.co/OAt3DnU2Mh,"{'followers_count': 84016, 'following_count': 713, 'tweet_count': 21003, 'listed_count': 149}",False,BJP,VMBJP,V Muraleedharan / വി മുരളീധരൻ,2009-09-29T13:47:24.000Z,"Minister of State for External Affairs & Parliamentary Affairs, GOI🇮🇳| MP(RS),Maharashtra | Former State President @BJP4Keralam| Founder President @NYCSIndia"
